Time,TM,RSRP,RSSI,UE_TX_Power,RSRQ,NodeB_RX
18:17:17.144,1,-85.4,-79.9,0.6,-5.5,-99.7
18:17:17.224,1,-84.9,-81.2,-6,-3.7,-105
18:17:17.406,1,-93.2,-84.3,-2,-8.9,-103.4
18:17:17.486,1,-88,-83.3,1.8,-4.6,-105.6
18:17:17.504,1,-87.7,-80.2,9.6,-7.6,-95.8
18:17:17.584,1,-84.4,-79.2,3.6,-5.3,-96.6
18:17:17.784,1,-89,-81.1,5.6,-7.9,-98.4
18:17:17.864,1,-96.6,-85.8,3.6,-10.7,-109.2
18:17:19.296,1,-92.4,-83,-3.8,-9.4,-104.9
18:17:19.576,1,-85.4,-80,-0.2,-5.4,-99.1
18:17:20.026,1,-96,-86.5,0.2,-9.5,-103.9
18:17:20.724,1,-95.8,-85.3,-4,-10.4,-110.6
18:17:21.144,1,-85.7,-77.5,1.2,-8.2,-89.2
18:17:21.386,1,-93,-81,1,-12,-109.5
18:17:21.436,1,-84.9,-76.4,-5.4,-8.4,-98
18:17:21.726,1,-92.4,-80.3,-5.1,-12.1,-102.8
18:17:22.026,1,-91.9,-81.5,-7.2,-10.4,-109.5
18:17:22.076,1,-91.1,-82.7,-1.8,-8.4,-104.5
18:17:22.436,1,-86.9,-78.8,-2.4,-8.1,-102.9
18:17:22.496,1,-87.1,-78.4,-10.4,-8.7,-102.4
18:17:22.796,1,-86.6,-77.8,-3.4,-8.7,-96.6
18:17:22.826,1,-90.1,-83,-6.4,-7.1,-105.3
18:17:23.256,1,-85.3,-76.8,-2,-8.5,-99.8
18:17:23.386,1,-86.1,-81.6,2.6,-4.5,-98.1
18:17:23.466,1,-89.1,-83,-9.2,-6.1,-106.7
18:17:23.516,1,-90.5,-80.9,-0.2,-9.6,-108.1
18:17:23.596,1,-83.8,-76.1,-2.8,-7.7,-98.7
18:17:23.886,1,-92.3,-80.9,-0.4,-11.4,-97.9
18:17:23.966,1,-89.8,-79.6,-2.1,-10.2,-105
18:17:24.144,1,-87.9,-76.3,-4.4,-11.6,-95.3
18:17:24.316,1,-83.6,-75,-11.2,-8.6,-103.2
18:17:24.686,1,-86.5,-76.2,-1.5,-10.3,-99.3
18:17:24.946,1,-83.3,-78.7,-4.4,-4.7,-95.8
18:17:25.144,1,-83.8,-80.1,-4.4,-3.7,-102.2
18:17:25.224,1,-88.4,-80.2,-3.8,-8.3,-101.3
18:17:25.326,1,-83.4,-75.7,-3.8,-7.7,-96.7
18:17:25.406,1,-84.2,-76.5,-8.4,-7.7,-99.5
18:17:25.504,1,-81.5,-73.6,-1.3,-7.9,-95.8
18:17:25.626,1,-89.4,-78.2,-11.2,-11.2,-106.5
18:17:25.746,1,-85.5,-76.1,-3.4,-9.5,-96.4
18:17:25.784,1,-90.2,-78.1,-3.8,-12.1,-97.1
18:17:25.864,1,-86.7,-78.5,-9,-8.2,-105.8
18:17:25.986,1,-86.8,-80.2,-1.8,-6.5,-103
18:17:26.046,1,-85.8,-81.4,-8.4,-4.3,-102.8
18:17:26.126,1,-83.2,-75.2,-0.2,-8,-93.6
18:17:26.406,1,-89.2,-75.8,-0.8,-13.4,-94.7
18:17:26.846,1,-91.2,-72.9,-3.5,-18.3,-98.9
18:17:27.106,2,-85.9,-68.5,-13.2,-17.4,-95.1
18:17:27.166,2,-78.4,-66.2,-18.4,-12.2,-90.4
18:17:27.466,2,-83.8,-72.4,-5,-11.4,-89.6
18:17:28.616,2,-76.3,-72,-19,-4.3,-96
18:17:28.926,1,-75,-71.2,-19.2,-3.7,-93.4
18:17:29.306,1,-75.8,-70.3,-18.7,-5.5,-95.5
18:17:29.356,1,-71.3,-68.2,-24.2,-3,-93.8
18:17:29.504,1,-71.2,-64.7,-19,-6.6,-88.5
18:17:29.666,1,-71.3,-67.9,-20,-3.4,-78.1
18:17:29.784,1,-73.7,-67.8,-15.4,-5.9,-88.4
18:17:30.356,1,-65.3,-60.6,-23.4,-4.8,-84.3
18:17:30.416,1,-67.9,-62.8,-22.2,-5.2,-85.2
18:17:30.426,1,-69.5,-62.4,-21.4,-7,-87.8
18:17:30.584,1,-69.5,-62.3,-20.1,-7.2,-86
18:17:31.076,1,-71,-67.8,-18.4,-3.1,-93.4
18:17:31.136,1,-71.8,-68.6,-19.3,-3.2,-91
18:17:31.806,1,-72.6,-64.5,-18.2,-8.1,-86.8
18:17:32.144,1,-71.3,-67.4,-18.4,-3.9,-92.6
18:17:32.516,1,-81.7,-73,-9.4,-8.7,-99
18:17:32.576,1,-86.1,-70.8,-11.8,-15.3,-93.7
18:17:32.946,1,-76.8,-70.8,-15.4,-6.1,-98.3
18:17:33.306,1,-74.8,-69.7,-16.4,-5.1,-92.1
18:17:34.016,1,-74.7,-66.2,-20.8,-8.4,-94.8
18:17:34.306,1,-71,-63.4,-26.4,-7.5,-89.6
18:17:35.084,1,-72.3,-65.3,-24,-7,-87.1
18:17:35.386,1,-71.9,-66.9,-24.3,-4.9,-88.1
18:17:35.446,1,-74.9,-71,-30,-3.9,-94.8
18:17:36.466,1,-78.2,-70.2,-20.8,-7.9,-92.3
18:17:37.196,1,-92.9,-74.4,-19,-18.4,-103.3
18:17:37.546,1,-91.2,-75.2,-18,-16,-100.4
18:17:37.606,2,-89.7,-75.2,-17.5,-14.5,-99.7
18:17:38.504,1,-81.5,-73.9,-14.2,-7.6,-102.3
18:17:38.784,1,-76.6,-73.1,-17.2,-3.5,-97
18:17:38.864,1,-81.6,-75.2,-17,-6.3,-99.4
18:17:39.066,1,-78.9,-71.8,-15.4,-7.1,-100.3
18:17:40.066,1,-83.8,-73.8,-17.4,-10.1,-95.4
18:17:41.576,1,-76.1,-70,-19.4,-6.1,-91.2
18:17:42.224,1,-78.1,-73.3,-20.4,-4.7,-93
18:17:42.466,1,-83.6,-76.6,-17.2,-7,-99
18:17:42.556,1,-82.8,-76.6,-21,-6.2,-100.9
18:17:42.606,1,-77.2,-73.9,-19.1,-3.3,-94.8
18:17:42.784,1,-75,-71.4,-21.4,-3.6,-95.5
18:17:43.364,1,-81.3,-77,-20.2,-4.3,-100
18:17:43.626,1,-77.6,-73.4,-22,-4.2,-94.9
18:17:43.676,1,-77.9,-73.5,-21,-4.4,-93.1
18:17:43.736,1,-80.6,-73.8,-17.3,-6.8,-93.4
18:17:44.084,1,-81,-72.9,-18.1,-8.1,-95.1
18:17:44.864,1,-75.7,-72.3,-19.4,-3.4,-95
18:17:45.126,1,-83.1,-71.2,-20.2,-11.9,-95.3
18:17:45.526,1,-81.8,-74,-17.4,-7.8,-99.8
18:17:45.796,1,-77.5,-70.2,-17.2,-7.3,-95
18:17:45.906,1,-78.2,-70.8,-20.8,-7.5,-98.9
18:17:46.966,1,-85.4,-75.7,-18.1,-9.7,-104.8
18:17:47.224,1,-77.4,-72.6,-18.2,-4.8,-100
18:17:47.266,1,-78.9,-70.6,-19.1,-8.4,-94.3
18:17:47.626,1,-83.3,-78.3,-16.8,-4.9,-102.9
18:17:48.046,1,-81.2,-73.2,-19.8,-8,-100.1
18:17:48.406,1,-88.2,-78.6,-11.8,-9.6,-101.4
18:17:48.706,1,-85.8,-80.3,-11,-5.4,-103
18:17:48.766,1,-81.6,-76.2,-9.4,-5.4,-101.5
18:17:49.076,1,-88.7,-78,-12.4,-10.7,-102.9
18:17:49.426,1,-85.2,-80.4,-9.3,-4.8,-104.3
18:17:50.224,1,-87.3,-78.4,-6.1,-8.9,-98.6
18:17:50.706,1,-84.1,-75.3,-19.1,-8.7,-94.1
18:17:50.826,1,-84.7,-76.3,-23.2,-8.4,-108.4
18:17:50.948,1,-88.5,-78.7,-19.4,-9.9,-107.5
18:17:51.338,1,-85.4,-76,-17.4,-9.4,-101.7
18:17:51.784,1,-82.8,-77,-13.4,-5.8,-94.7
18:17:51.864,1,-90.6,-79.3,-12.2,-11.2,-102.8
18:17:52.046,1,-91,-80.8,-12.2,-10.2,-102.1
18:17:52.386,1,-89.4,-77.5,-15,-11.9,-107.4
18:17:52.686,2,-83.9,-77.5,-1.4,-6.4,-94.9
18:17:53.026,2,-87,-79,-14.2,-8,-101.4
18:17:53.106,2,-84.9,-77.7,-5.1,-7.2,-96.9
18:17:54.206,1,-90.8,-82.3,0,-8.5,-98.7
18:17:54.556,1,-89.9,-80.5,-4,-9.4,-103.7
18:17:54.926,1,-87,-79.2,-5.1,-7.7,-101.6
18:17:55.504,1,-86.9,-79,-0.4,-7.9,-96.5
18:17:55.584,1,-91.5,-82.6,-3.1,-8.9,-101.3
18:17:56.144,1,-93.5,-84.8,-2.1,-8.6,-108
18:17:56.224,1,-90,-84.5,-2.4,-5.5,-108.2
18:17:56.716,1,-98.5,-88,-1.1,-10.5,-108.4
18:17:57.086,1,-91.8,-84.1,-0.2,-7.8,-109
18:17:57.356,1,-97.7,-91.8,-2.4,-5.9,-112.4
18:17:57.666,1,-95.6,-87.4,1.2,-8.2,-101.8
18:17:58.156,1,-97.2,-88.7,2.9,-8.6,-111.6
18:17:58.526,1,-96.2,-87.8,-3,-8.5,-111.8
18:17:58.796,1,-96,-88.8,-2,-7.2,-106.2
18:17:58.878,1,-93.1,-87.3,-3,-5.8,-109.3
18:17:59.826,1,-94.1,-82,-0.1,-12.1,-104.1
18:18:00.686,1,-80.4,-70.8,-29.4,-9.6,-88.6
18:18:00.956,1,-89,-81.2,-4.8,-7.9,-99.1
18:18:02.426,1,-72.5,-65.5,-20.2,-7,-78.2
18:18:02.504,1,-75.6,-67.6,-22.1,-8,-96
18:18:02.584,1,-79.5,-66.7,-19.4,-12.9,-101.9
18:18:02.816,1,-89.9,-70.5,-26.8,-19.4,-98.1
18:18:02.826,1,-88.5,-70.7,-27.5,-17.8,-99.2
18:18:03.784,2,-77.2,-68.3,-21,-8.8,-98.2
18:18:03.864,2,-77.2,-69.2,-14.5,-8,-92
18:18:04.346,2,-86.9,-72.8,-17,-14.1,-96.7
18:18:04.636,1,-71.7,-64.5,-17.2,-7.2,-93.5
18:18:05.656,1,-85.6,-76.2,-13.8,-9.5,-100.1
18:18:06.026,1,-76.9,-70.2,-16.8,-6.6,-97.3
18:18:06.144,1,-76.1,-67.8,-16.1,-8.3,-92.1
18:18:07.086,1,-78.4,-73.7,-13.2,-4.7,-90
18:18:07.386,1,-78.6,-74.6,-14.4,-4.1,-91.9
18:18:07.436,1,-81.9,-74,-12.1,-7.9,-92.4
18:18:08.106,1,-89.2,-73.3,-11.4,-15.9,-100.3
18:18:08.156,1,-81.4,-72.6,-17.4,-8.8,-97
18:18:08.516,1,-79.1,-69.9,-9,-9.2,-87.7
18:18:08.576,1,-85.6,-74.2,-10.8,-11.3,-94.8
18:18:09.326,1,-82.4,-73.6,-10,-8.8,-95.9
18:18:09.504,1,-85.7,-75.5,-15,-10.2,-103
18:18:09.666,1,-84.4,-74.7,-5.8,-9.7,-100.5
18:18:10.306,2,-80.7,-71.6,-9.1,-9.1,-92.2
18:18:10.386,2,-82.3,-73.7,-12.4,-8.6,-92.9
18:18:11.144,1,-77.4,-72.1,-19.2,-5.3,-96.5
18:18:11.224,1,-83.6,-74.5,-15,-9.1,-101.3
18:18:11.446,1,-75.1,-70,-15.9,-5.1,-93.8
18:18:12.936,1,-83,-78.2,-16.2,-4.7,-102.8
18:18:13.566,1,-85.9,-77.2,-10.4,-8.7,-102.5
18:18:13.646,1,-92.5,-79.8,-13,-12.7,-106.4
18:18:13.906,1,-86.7,-76.5,-14.4,-10.2,-100.1
18:18:13.986,1,-87,-75.9,-10.2,-11.1,-105.9
18:18:15.086,2,-84.6,-73.6,-17.1,-11,-96.8
18:18:15.436,2,-84.3,-71.9,-22.4,-12.4,-97.7
18:18:16.446,2,-78.6,-73.2,-10.4,-5.5,-92.2
18:18:16.876,2,-74.5,-67.5,-12,-7,-93.2
18:18:17.066,1,-76.3,-72.8,-6.7,-3.5,-95.5
18:18:17.876,1,-82.9,-73.1,-14,-9.8,-97
18:18:17.936,1,-80.4,-70.8,-11,-9.5,-94.4
18:18:17.946,1,-80.8,-70.6,-6.4,-10.2,-98.8
18:18:19.036,1,-79.9,-71.1,-9.1,-8.8,-97.6
18:18:19.426,1,-82.1,-73,-7.4,-9.1,-97
18:18:19.584,1,-81.4,-73.3,-12.4,-8,-97.6
18:18:19.626,1,-82.6,-76.2,-12,-6.3,-90.2
18:18:19.864,1,-79.9,-74,-17,-5.9,-96.5
18:18:20.406,1,-79.5,-75.4,-17.4,-4.1,-98.1
18:18:20.856,1,-83.8,-78.3,-12.4,-5.5,-101.5
18:18:21.906,1,-80.9,-75.8,-10.2,-5.2,-96.6
18:18:22.206,1,-80.8,-74.8,-9.4,-5.9,-97.5
18:18:22.586,1,-81.7,-73.8,-6.3,-7.9,-104.1
18:18:22.906,1,-79.2,-71.9,-3.4,-7.3,-90
18:18:23.366,1,-80.4,-75.7,-10,-4.7,-102.7
18:18:23.584,1,-68.3,-64.3,-15.1,-4,-87.4
18:18:23.754,1,-74.9,-67.1,-15.4,-7.8,-90
18:18:23.784,1,-79,-71.4,-12.4,-7.6,-92.9
18:18:23.946,1,-78.7,-70.6,-11,-8.1,-97.1
18:18:24.076,1,-81.7,-76.6,-8.4,-5.1,-96.6
18:18:24.504,1,-74.9,-71.6,-14.2,-3.3,-96.6
18:18:24.546,1,-75.4,-71.8,-12.4,-3.7,-95
18:18:24.584,1,-74.9,-70.8,-17.3,-4,-93.9
18:18:24.716,1,-75.6,-71.6,-15.4,-4,-91.5
18:18:26.958,1,-71.6,-64.5,-22.4,-7.1,-86.2
18:18:27.258,1,-68.7,-62.5,-22.8,-6.2,-84.1
18:18:28.016,1,-77.1,-70.2,-26,-6.9,-88.9
18:18:28.026,1,-82,-73.2,-20.1,-8.8,-98.3
18:18:28.266,1,-75.8,-68.4,-14.8,-7.3,-95.2
18:18:28.546,1,-78.6,-72.6,-17.4,-6,-92.9
18:18:28.686,1,-72.5,-67.9,-15.4,-4.6,-88.8
18:18:28.766,1,-76.1,-70.7,-20.3,-5.4,-89.5
18:18:29.026,1,-76.7,-71,-17,-5.7,-95.7
18:18:29.106,1,-76.7,-72.4,-17,-4.3,-92.1
18:18:29.406,1,-79.9,-73.2,-21,-6.7,-98.6
18:18:29.486,1,-74.9,-70,-13,-4.9,-95.8
18:18:29.504,1,-76,-72,-15,-4,-94.1
18:18:29.706,1,-74.5,-68.7,-21,-5.8,-89
18:18:29.784,1,-74.8,-69.2,-20,-5.5,-91.3
18:18:30.066,1,-78.2,-72.2,-24,-6,-96.3
18:18:30.126,1,-76,-68.1,-17,-7.9,-92.6
18:18:30.206,1,-73,-69.8,-24,-3.3,-95
18:18:30.224,1,-75,-71.5,-24,-3.5,-88.1
18:18:30.426,1,-80.7,-74.3,-14.4,-6.4,-95
18:18:30.584,1,-88.7,-75.3,-18,-13.4,-105.9
18:18:30.784,1,-84.3,-74.8,-18,-9.6,-99.9
18:18:30.936,1,-81.3,-74.3,-14.2,-7,-96.4
18:18:31.568,1,-84.4,-77,-13.4,-7.4,-106.3
18:18:31.648,1,-83,-74.8,-16,-8.2,-104.6
18:18:32.626,1,-85.7,-75.3,-2.8,-10.3,-96
18:18:32.996,1,-84.4,-74.2,-14,-10.2,-102.1
18:18:33.066,1,-94.7,-77.4,-6,-17.3,-101.7
18:18:34.516,2,-95.7,-81.3,-0.1,-14.4,-105.9
18:18:34.786,2,-94.7,-82.5,-8.2,-12.2,-110.2
18:18:34.846,2,-95,-81.3,-5.5,-13.7,-105.2
18:18:35.026,2,-89.2,-78.3,-3.1,-10.9,-98.8
18:18:35.206,2,-90.4,-79.3,-2,-11.1,-109.7
18:18:35.224,2,-89,-78.6,-4,-10.4,-96.6
18:18:35.666,2,-96.7,-81.3,0,-15.4,-102.3
18:18:35.876,2,-95.5,-80.8,-3,-14.7,-111.1
18:18:36.586,2,-93.6,-80,-0.1,-13.6,-109.5
18:18:37.016,2,-93.5,-80.1,2,-13.4,-99.5
18:18:37.388,2,-93.4,-81.5,-3,-11.9,-101.5
18:18:37.678,2,-89.5,-79.2,2.5,-10.4,-99.9
18:18:38.504,2,-93.1,-83.4,-7,-9.6,-105.9
18:18:39.106,2,-97.5,-85.4,-5.2,-12.1,-108.5
18:18:39.886,2,-105.2,-86.7,4,-18.5,-112.4
18:18:40.506,2,-106.1,-91.3,6,-14.7,-108.9
18:18:40.906,2,-104.8,-88.3,-2,-16.5,-110.8
18:18:41.506,2,-99,-87.4,9.5,-11.6,-110.5
18:18:42.346,1,-98.2,-88.8,4.3,-9.4,-115.6
18:18:42.406,1,-100.6,-89.8,6.2,-10.8,-108.2
18:18:42.716,1,-98,-88.2,7,-9.8,-107.3
18:18:42.776,1,-97.7,-87,7.6,-10.7,-108.9
18:18:43.086,1,-102.1,-89.7,10,-12.4,-110.5
18:18:43.546,2,-101.9,-88.1,8.6,-13.8,-104.7
18:18:43.746,2,-101.7,-90.6,7,-11.1,-111.3
18:18:43.906,2,-101.1,-89.8,3,-11.2,-111.3
18:18:44.238,2,-96.8,-86.6,8.9,-10.2,-102.1
18:18:44.926,2,-102.3,-93.8,7.6,-8.5,-109.9
18:18:45.144,2,-100.7,-93,5.8,-7.7,-114.1
18:18:45.284,2,-97.4,-91,6,-6.4,-108.6
18:18:45.826,2,-97.5,-88.5,11.5,-9,-104.8
18:18:46.686,1,-97.5,-88.5,5.6,-9,-114.4
18:18:46.766,1,-100.1,-92.4,0.9,-7.6,-106.6
18:18:46.986,1,-96.4,-87,7.6,-9.4,-108.2
18:18:47.746,1,-98.1,-87.4,9.6,-10.7,-116
18:18:47.826,1,-98.4,-89.8,4,-8.6,-112.1
18:18:48.186,1,-95.3,-86.8,8,-8.5,-106
18:18:48.836,1,-95.6,-87.7,1.6,-7.9,-114
18:18:48.906,1,-104,-91.8,8.6,-12.2,-107.6
18:18:49.186,2,-94.8,-83,6.5,-11.8,-106.1
18:18:49.506,2,-97.5,-91.8,-1,-5.7,-104.3
18:18:49.566,2,-97.3,-91.2,-2.8,-6.1,-113.5
18:18:51.084,2,-94.1,-84.7,3.5,-9.5,-104.9
18:18:51.426,2,-97.7,-89.8,-0.5,-8,-108.7
18:18:52.826,2,-100.6,-89,-3.4,-11.6,-106.2
18:18:52.878,1,-91.8,-83.8,4.5,-8,-98.8
18:18:53.156,1,-93.2,-85.4,5.5,-7.8,-108.8
18:18:53.508,1,-101.2,-90.2,7.6,-11,-110.6
18:18:53.598,1,-95.3,-86.8,-0.8,-8.5,-105.6
18:18:53.886,1,-101.4,-88,7,-13.4,-104.7
18:18:54.226,1,-93.9,-86.5,1.2,-7.4,-104.2
18:18:54.306,1,-96.1,-87.7,-1.2,-8.5,-106.1
18:18:54.506,2,-92.6,-85.2,2.9,-7.4,-107.2
18:18:54.606,2,-98.7,-89.5,4,-9.2,-108.2
18:18:54.706,2,-102.5,-91.7,4,-10.9,-109.8
18:18:55.018,2,-98.1,-89.2,10.5,-8.9,-108.7
18:18:55.396,2,-101.4,-90.5,2.6,-10.9,-105.5
18:18:55.736,1,-94.4,-86.8,8.5,-7.6,-101.2
18:18:56.126,1,-98.4,-87,-0.1,-11.4,-110
18:18:57.144,2,-94.7,-86.2,-1.5,-8.6,-109
18:18:57.486,2,-100,-90.2,6.5,-9.7,-107.2
18:18:57.906,2,-95.8,-87.9,-4.8,-7.9,-105.8
18:18:58.206,2,-98.3,-86.1,-8.8,-12.2,-108.1
18:18:58.286,2,-97.2,-81.7,0.5,-15.5,-106.6
18:18:59.266,2,-98.1,-85.6,-9.6,-12.5,-114.1
